open;high;low;close;volume;marketCap;timestamp
0.0173526258;0.017768985;0.0172659859;0.017520669;5341994.54;230458268.35;"2023-11-04T00:00:00.000Z"
0.0175222213;0.0180530808;0.0175192751;0.0178233672;6722078.02;234503394.71;"2023-11-05T00:00:00.000Z"
0.0178232561;0.0188824498;0.0176365199;0.0187163177;7518613.61;246319192.8;"2023-11-06T00:00:00.000Z"
0.0187169791;0.0187169791;0.0175397561;0.0179095174;11566613.09;235764510.12;"2023-11-07T00:00:00.000Z"
0.0179085469;0.0184781892;0.0177961414;0.0184503715;10499568.43;242950147.47;"2023-11-08T00:00:00.000Z"
0.018450753;0.0192634817;0.0170844954;0.0179278395;18302031.71;236134512.46;"2023-11-09T00:00:00.000Z"
0.017957458;0.0189214445;0.0177600395;0.0189033316;13387830.68;249050383.62;"2023-11-10T00:00:00.000Z"
0.0189019031;0.0192587602;0.0182479694;0.0190474625;14201332.08;251018116.05;"2023-11-11T00:00:00.000Z"
0.0190531693;0.0197365465;0.0185156683;0.0193706662;13799033.7;255346338.63;"2023-11-12T00:00:00.000Z"
0.0193746235;0.0197719464;0.0185088419;0.0185088419;13624216.21;244052703.33;"2023-11-13T00:00:00.000Z"
0.0185080713;0.0187125099;0.0174947584;0.0180321647;11140339.93;237831007.47;"2023-11-14T00:00:00.000Z"
0.0180281786;0.0189079415;0.0179694723;0.018856817;14240247.01;248775496.29;"2023-11-15T00:00:00.000Z"
0.0188539325;0.019054881;0.0176728634;0.0179227381;12685757.2;236516112.02;"2023-11-16T00:00:00.000Z"
0.0179178362;0.0183584258;0.0171333668;0.0177260744;13743325.11;233983762.2;"2023-11-17T00:00:00.000Z"
0.0177283355;0.0177845681;0.0169671441;0.0175079962;9027871.59;231168328.01;"2023-11-18T00:00:00.000Z"
0.0175094948;0.0178735561;0.0172319406;0.0178057692;7541115.34;235163784.39;"2023-11-19T00:00:00.000Z"
0.0178052794;0.0181091174;0.0176059088;0.0176912202;8283392.34;233713675.99;"2023-11-20T00:00:00.000Z"
0.017692465;0.0179679275;0.0161135854;0.0161615955;11520803.22;213563878.68;"2023-11-21T00:00:00.000Z"
0.0161545524;0.017262944;0.0160960388;0.0170744487;9351846.54;225687619.06;"2023-11-22T00:00:00.000Z"
0.017080902;0.0174623092;0.0167527252;0.0169912522;7263888.45;224648937.35;"2023-11-23T00:00:00.000Z"
0.0169998477;0.0178981888;0.0169589245;0.0176308889;8982707.23;233168450.25;"2023-11-24T00:00:00.000Z"
0.0176344045;0.0181946694;0.0175848793;0.0180551545;9278305.49;238844400.87;"2023-11-25T00:00:00.000Z"
0.0180528895;0.0181205638;0.0175392383;0.0179274324;13114048.46;237218171.83;"2023-11-26T00:00:00.000Z"
0.0179273527;0.0213906285;0.0178411631;0.018376752;85478390;243229451.16;"2023-11-27T00:00:00.000Z"
0.0183793212;0.0193641698;0.017958085;0.0192637317;26441881.42;255037638;"2023-11-28T00:00:00.000Z"
0.0192654037;0.0192654037;0.0184232738;0.018565991;21926029.37;245866249.86;"2023-11-29T00:00:00.000Z"
0.0185632559;0.0188398593;0.0183507282;0.0187165859;15856126.52;247928210.33;"2023-11-30T00:00:00.000Z"
0.0187150388;0.0189070609;0.0184889883;0.018705982;20128605.22;247854937.87;"2023-12-01T00:00:00.000Z"
0.0187056768;0.0193970911;0.0185326074;0.0192269464;28341624.06;254826269.29;"2023-12-02T00:00:00.000Z"
