open;high;low;close;volume;marketCap;timestamp
17.2582334906;17.5753617741;17.1609746643;17.5071710261;90516996.42;2518525235.35;"2023-11-04T00:00:00.000Z"
17.5068932856;18.2272600958;17.4255823192;18.0134624639;199413349.44;2591657823.39;"2023-11-05T00:00:00.000Z"
18.0127279657;18.7982081649;17.7392353603;18.5054443526;219291457.04;2662759280.32;"2023-11-06T00:00:00.000Z"
18.5073861459;18.5168617125;17.5818263652;18.1379461646;140040965.37;2610189787.09;"2023-11-07T00:00:00.000Z"
18.1386839832;18.4365099562;18.0380732212;18.3692002082;141189283.79;2643778133.62;"2023-11-08T00:00:00.000Z"
18.3660179754;20.6228946139;18.2701572829;20.6228946139;699714007.07;2968479719.22;"2023-11-09T00:00:00.000Z"
20.6228487095;21.7512523138;20.2852110621;20.7820423841;652543799.45;2991719473.75;"2023-11-10T00:00:00.000Z"
20.7804019432;20.7915963629;19.6020119064;20.0414665434;290524179.38;2885447795.63;"2023-11-11T00:00:00.000Z"
20.0435242853;20.3295798313;19.3565925257;20.0353184257;213838112.8;2884908228.37;"2023-11-12T00:00:00.000Z"
20.0369904346;21.0686280414;19.6509301806;20.0446265268;364225555.43;2886603306.2;"2023-11-13T00:00:00.000Z"
20.0411659307;20.1490986196;18.6630301209;19.0797345669;254373128.6;2747951992.81;"2023-11-14T00:00:00.000Z"
19.0803023712;19.8805253521;18.8269863805;19.8805253521;211183092.52;2863630021.9;"2023-11-15T00:00:00.000Z"
19.8822933171;20.5371240344;19.0001592535;19.2934836213;334380911.84;2779393848.26;"2023-11-16T00:00:00.000Z"
19.2910357465;19.6811081512;18.528376533;19.3637166694;230551001.41;2789823168.82;"2023-11-17T00:00:00.000Z"
19.3623977217;19.3792033743;18.5297792275;19.215057067;148865570.35;2768730953.11;"2023-11-18T00:00:00.000Z"
19.2144693899;19.618499077;18.9191188142;19.6154487092;108421552.05;2826748022.17;"2023-11-19T00:00:00.000Z"
19.6157323082;19.9410438375;19.3569856693;19.4542393046;159457866.08;2803847077.59;"2023-11-20T00:00:00.000Z"
19.4538021658;19.6081550428;17.9696759908;18.1530272637;209997243.37;2616608270.85;"2023-11-21T00:00:00.000Z"
18.1498246688;19.2905098732;18.1028193906;19.0089646332;166675928.04;2740299415.28;"2023-11-22T00:00:00.000Z"
19.0093701256;19.1753956194;18.7430103966;18.919368466;112303390.44;2727700072.49;"2023-11-23T00:00:00.000Z"
18.9189806849;19.504093769;18.8828678125;19.2076753886;146934078.11;2769589152.68;"2023-11-24T00:00:00.000Z"
19.2071339262;19.5029512537;19.1758369384;19.4352395863;104702458.67;2802728761.3;"2023-11-25T00:00:00.000Z"
19.4352319997;19.5442958307;18.8103420956;19.1156277439;147354690.53;2756932338.31;"2023-11-26T00:00:00.000Z"
19.1132353905;19.18102601;18.2390985024;18.5644414398;174492983.43;2677787087.09;"2023-11-27T00:00:00.000Z"
18.5646083751;18.9927537898;18.228912203;18.8386892076;160019302.9;2717646916.42;"2023-11-28T00:00:00.000Z"
18.8394324641;19.0394068273;18.583437036;18.735790168;153470498.66;2703169062.7;"2023-11-29T00:00:00.000Z"
18.7365350748;18.8078745261;18.5132395636;18.6403044304;239514390.58;2689706553.45;"2023-11-30T00:00:00.000Z"
18.6412260715;19.0907207834;18.559751086;18.9723837412;131315121.65;2737948263.03;"2023-12-01T00:00:00.000Z"
18.971308833;19.6485488652;18.9627756281;19.600574153;127973014.87;2828883689.61;"2023-12-02T00:00:00.000Z"
